RNAcentral_id	GR	logFC_tumor_vs_normal_FC	P.Value_tumor_vs_normal_FC	adj.P.Val_tumor_vs_normal_FC	logFC_tumor_vs_normal_salmon	P.Value_tumor_vs_normal_salmon	adj.P.Val_tumor_vs_normal_salmon	gene_type	RNA_type	ENSEMBL	GENCODE	NONCODE	ENA	GENECARDS	LNCBOOK	LNCIPEDIA	HGNC	REFSEQ	SNOPY	SRPDB	SILVA	LNCRNADB	GTRNADB	TMRNA_WEB
URS00004B251C	chr11_66348120_66348149_30_+	1.1154255995702238	0.010629092802496243	0.03491508771178547	NA	NA	NA	piRNA	piRNA	NA	NA	NA	piR-34441	piR-34439-001, piR-34439-003, piR-34439-006	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS0000740D26	chr3_49020200_49020221_22_-	1.1686898045875753	0.010663517872125971	0.0349585307577251	NA	NA	NA	miRNA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS00003B08B2	chr17_16440036_16440106_71_+	1.1585263251043996	0.01078457380024138	0.03528524245356753	0.8735724949682935	0.08788291281061228	0.17051908455790443	snoRNA	snoRNA	ENSG00000277370.1	SNORD49A	NA	U49 small nuclear RNA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS000029979D	chr3_52268280_52268300_21_-	1.464151666251391	0.010831389624019873	0.03536824057427479	1.5172065091341076	0.01355447938537977	0.04314184927331801	miRNA	miRNA	NA	NA	NA	NA	MIRLET7G	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS00006DFE33	chr14_100966029_100966100_72_+	-2.0767761741453037	0.010876959970329067	0.03544685176101311	-2.0736423925088188	0.004366636473669708	0.01947862348548742	snoRNA	snoRNA	ENSG00000201240.1	SNORD114-9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS000075F03E	chr14_100966029_100966099_71_+	-2.0761417568201495	0.010907415863734874	0.035475993608084434	NA	NA	NA	snoRNA	snoRNA	NA	NA	NA	NA	SNORD114-9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS00003034E3	chr13_27255066_27255135_70_+	0.9316071768039542	0.011107123897342258	0.03601435530052732	0.9087173527215029	0.0076519824622936624	0.028579206863352417	snoRNA	snoRNA	NA	NA	NA	NA	SNORD102	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS0000EFC449	chr17_2049928_2049986_59_-	-1.0242516313078633	0.01112139363764951	0.03601435530052732	-1.3861867358303812	0.014441822172458355	0.045234408350914676	precursor_RNA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS00006645D8	chr17_2049918_2050001_84_-	-1.0237827466077425	0.011138460402224945	0.03601435530052732	-1.29115613885079	0.00609205799054614	0.02474898558659369	precursor_RNA	precursor_RNA	NA	NA	NA	NA	MIR132	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS00000CC06A	chr15_89335073_89335145_73_+	2.177708135804631	0.011204137331458445	0.03615581694633068	1.9708176986395642	0.025607683460307583	0.06657997699679971	tRNA	tRNA	NA	NA	NA	tRNA-Arg-TCG-1-1	TRR-TCG1-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS00005E4552	chr17_38867645_38867672_28_+	1.7131985224808952	0.011396433550822066	0.03670452915098747	NA	NA	NA	piRNA	piRNA	NA	NA	NA	piR-36247	piR-36245-002, piR-36245-003, piR-36245-004, piR-36245-005, piR-36245-006, piR-36245-007, piR-36246	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
hsa_piR_020008_DQ597482	NA	1.2879955756626487	0.011466407696663971	0.036857907001557284	1.0490262027797024	0.06505543965561146	0.1373560326835416	piRNA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS00006F0FC0	chr19_45478602_45478687_86_-	1.3197650100827385	0.011531042566117162	0.03699355873837977	NA	NA	NA	tRNA	tRNA	NA	NA	NA	tRNA-SeC-TCA-1-1	TRU-TCA1-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS000002103A	chr10_63373012_63373033_22_-	-1.0429209883882677	0.011855325388131239	0.03796006129131731	NA	NA	NA	miRNA	miRNA	NA	NA	NA	NA	MIR1296	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS0000225EE1	chr11_59551294_59551379_86_+	1.2888237232270487	0.011953942663270389	0.0382016501002575	4.244130571769425	3.487562678920517e-4	0.003975021808609033	tRNA	tRNA	NA	NA	NA	tRNA-Arg-TCT-3-2, tRNA-Arg-TCT-3-1	TRR-TCT3-1, TRR-TCT3-2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS000030D775	chr1_145157154_145157238_85_+	1.2283973855730335	0.01219255189662579	0.03888881639755499	NA	NA	NA	tRNA	tRNA	NA	NA	NA	Val-tRNA	TRV-CAC14-1-001	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS00006054DA	chr17_2049929_2049950_22_-	-1.0123010438349938	0.01225409955514848	0.039009672135984254	-0.9581638768941501	0.012889766721538643	0.041521884519167634	miRNA	miRNA	NA	NA	NA	NA	MIR132	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS00001A86BB	chr1_145157157_145157229_73_+	1.2268291762349186	0.01228306997644494	0.039026555666970525	NA	NA	NA	tRNA	tRNA	NA	NA	NA	Val-tRNA	TRV-CAC14-1-001	NA	NA	TRV-CAC14-1	NA	NA	NA	NA	NA	tRNA-Val-CAC-14-1	NA
URS0000446770	chr13_27255064_27255135_72_+	0.907694487287058	0.01240988926343583	0.039353668068087856	0.4914162921422285	0.29599061367068497	0.4175991603725943	snoRNA	snoRNA	ENSG00000207500.1	SNORD102	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS0000057FC6	chr5_94569468_94569535_68_+	1.1580476963492847	0.012511110152771619	0.03949422461884261	NA	NA	NA	tRNA	tRNA	NA	NA	NA	NA	AY243877-001, AY243877-002, AY243936-001	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS00003CB05F	chr5_94569468_94569535_68_-	1.1580476963492847	0.012511110152771619	0.03949422461884261	NA	NA	NA	tRNA	tRNA	NA	NA	NA	NA	AF465954-001, AF465954-002, MT-TE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS0000028D1E	chr5_94569468_94569536_69_-	1.1578850950157507	0.012526063963404903	0.03949422461884261	NA	NA	NA	tRNA	tRNA	NA	NA	NA	NA	AF465954-001, MT-TE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
hsa_piR_020496_DQ598175	NA	1.621055215732095	0.01264302361910325	0.03964142523945809	NA	NA	NA	piRNA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS000047A6CE	chr1_145157152_145157238_87_+	1.22050443644545	0.012646986084707977	0.03964142523945809	NA	NA	NA	tRNA	tRNA	NA	NA	NA	Val-tRNA	TRV-CAC14-1-001	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS00005E8BA6	chrM_5825_5890_66_-	0.9954491051860801	0.012654596503834437	0.03964142523945809	NA	NA	NA	tRNA	tRNA	NA	NA	NA	NA	MT-TY	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS0000DF35C3	chrM_5826_5890_65_-	0.9953646023089284	0.012668909097146401	0.03964142523945809	NA	NA	NA	tRNA	tRNA	NA	NA	NA	NA	MT-TY	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS0000402639	chr11_10508898_10508927_30_-	1.2328577872417046	0.012767030178803051	0.039872789327360283	NA	NA	NA	piRNA	piRNA	NA	NA	NA	piR-35548	piR-35548-001, piR-35548-002, piR-35548-003, piR-35548-004	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS00003EA950	chrM_5826_5889_64_-	0.9939349570258207	0.012835647457742985	0.040011309372057054	NA	NA	NA	tRNA	tRNA	NA	NA	NA	NA	MT-TY	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS00003FB727	chr15_65296093_65296128_36_+	0.939168980863677	0.013219271458485731	0.04112939365102447	0.45505960711720306	0.39891372213372567	0.5229379496219756	misc_RNA	misc_RNA	NA	NA	NA	NA	AB330788-001, AB330788-002	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS000075CA1B	chr10_63372957_63373048_92_-	-1.0370054328126685	0.013421338880136406	0.041601104912302504	NA	NA	NA	precursor_RNA	precursor_RNA	ENSG00000221063.3	MIR1296	NA	mir-1296	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS0000EFE44F	chr10_63372968_63373033_66_-	-1.0370054328126685	0.013421338880136406	0.041601104912302504	-1.086826443676669	0.017666581027408132	0.051859963661101294	precursor_RNA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS0000EFCA53	chr9_109046231_109046293_63_-	1.0254051107971203	0.01355853581820443	0.04194751512986699	2.1333801267283583	0.10841790646384752	0.19662288152356716	precursor_RNA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS0000472EB8	chr9_109046229_109046298_70_-	1.031124416122877	0.013695366567260064	0.042291497133730045	NA	NA	NA	precursor_RNA	precursor_RNA	ENSG00000207698.1	MIR32	NA	mir-32	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS000049E7BA	chr5_94569466_94569534_69_-	1.0358038557831097	0.013768417523431586	0.042437608403997545	NA	NA	NA	tRNA	tRNA	NA	NA	NA	NA	AF465954-001, MT-TE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS00004AA2F0	chr5_94569467_94569533_67_-	1.0359069125965084	0.013817820473451425	0.04247007847497415	NA	NA	NA	tRNA	tRNA	NA	NA	NA	NA	AF465954-001, MT-TE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS0000659544	chr16_3191501_3191573_73_+	1.1195010837778958	0.01383046218378479	0.04247007847497415	NA	NA	NA	tRNA	tRNA	NA	NA	NA	tRNA-Lys-CTT-4-1	TRK-CTT4-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS00007E9F11	chr5_94569467_94569531_65_-	1.0345614521342075	0.013874925585563861	0.04252742061448849	NA	NA	NA	tRNA	tRNA	NA	NA	NA	NA	AF465954-001, MT-TE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS0000803B68	chr5_94569467_94569526_60_-	1.0324465430372745	0.013967190647347196	0.04273079290811786	NA	NA	NA	tRNA	tRNA	NA	NA	NA	NA	AF465954-001, MT-TE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS00006D4FDA	chr8_56073835_56073901_67_-	1.1799856973842768	0.01404570681789585	0.04289142693094492	1.306278565231548	0.007918732426188672	0.02941243472584364	snoRNA	snoRNA	ENSG00000238650.1	SNORD54	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS0000EFE53D	chrX_151959639_151959696_58_-	-1.28906077554189	0.014225687890815152	0.04336073813669905	NA	NA	NA	precursor_RNA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS00005B0D1D	chr11_109603197_109603222_26_+	-1.0176578728999648	0.014385073484360982	0.043722920856264225	NA	NA	NA	piRNA	piRNA	NA	NA	NA	piR-36038	piR-31355	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS000013B42D	chr1_161523847_161523917_71_-	1.1968933048429573	0.014397541555458748	0.043722920856264225	NA	NA	NA	tRNA	tRNA	NA	NA	NA	tRNA-Gly-GCC-2-1, tRNA-Gly-GCC-2-4, tRNA-Gly-GCC-2-5, tRNA-Gly-GCC-2-6, tRNA-Gly-GCC-2-2, tRNA-Gly-GCC-2-3, TRGL1, tRNA-Gly	TRG-GCC2-1, TRG-GCC2-2, TRG-GCC2-3, TRG-GCC2-4, TRG-GCC2-5, TRG-GCC2-6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS000083167E	chr1_630916_630981_66_-	0.9387699741894955	0.014464057969654236	0.043844175720514404	0.9328142328031612	0.020645654999980563	0.057807833999945574	tRNA	tRNA	NA	NA	NA	NA	MT-TC, RF00005-002, RF00005-112	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
hsa_piR_016659_DQ592932	NA	1.0168435124945607	0.014644538510985357	0.04430980551305478	2.3624179950298254	3.21215022716299e-4	0.0038360233144160093	piRNA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS0000EFDA6A	chr14_104117430_104117490_61_+	1.0819694008691432	0.014742007371959381	0.04452302226439747	NA	NA	NA	precursor_RNA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS00004DA9DB	chr14_104117469_104117490_22_+	1.0804676161029008	0.014863444370744347	0.04480771438273753	1.2652103182532652	0.00846507306315977	0.03063755634840092	miRNA	miRNA	NA	NA	NA	NA	MIR203A	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS000012E7F0	chr5_134924054_134924122_69_-	1.453647761757214	0.014925810190840773	0.044831805108736675	NA	NA	NA	tRNA	tRNA	NA	NA	NA	NA	AY243877-001, AY243877-002, AY243936-001, AY243936-002	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS0000371626	chr5_134924054_134924122_69_+	1.453647761757214	0.014925810190840773	0.044831805108736675	NA	NA	NA	tRNA	tRNA	NA	NA	NA	TRNE	AF465954-001, AF465954-002, AF465954-003, MT-TE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS00006D7506	chr19_49489965_49490048_84_+	1.4358391559588375	0.014971007149808289	0.044868652221969875	NA	NA	NA	snoRNA	snoRNA	ENSG00000201675.1	SNORD32A	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS00006A82CA	chr15_24985100_24985166_67_+	-0.8505616728274807	0.014992496891634568	0.044868652221969875	-0.9098098513527435	0.010860890403037895	0.03674130210693117	snoRNA	snoRNA	ENSG00000276610.1	SNORD64	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS000050B350	chr19_49489966_49490047_82_+	1.4346912241678256	0.015020134338482795	0.044869930297387915	1.432580338770277	0.01539143373997981	0.04688298901241103	snoRNA	snoRNA	NA	NA	NA	U32	SNORD32A	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS00004C47FB	chr9_109046272_109046293_22_-	1.0038337865927922	0.015139511074718136	0.04514476268030779	NA	NA	NA	miRNA	miRNA	NA	NA	NA	NA	MIR32	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS00005AFD62	chr16_70779036_70779109_74_-	1.1937634675978246	0.015357514485403229	0.04571216856756304	1.26282613114787	0.006245029903150932	0.025035141902499326	tRNA	tRNA	NA	NA	NA	TRG2	TRG-GCC1-5, TRG-GCC2-1, TRG-GCC2-2, TRG-GCC2-3, TRG-GCC2-4, TRG-GCC2-5, TRG-GCC2-6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS00006B4735	chr6_145182723_145182794_72_+	0.901849850280807	0.01550666532106086	0.04604215426206344	NA	NA	NA	tRNA	tRNA	NA	NA	NA	tRNA-Gln-TTG-4-1	TRQ-TTG4-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS0000804A0D	chr5_94569467_94569525_59_-	1.0016309444565206	0.015524219387330063	0.04604215426206344	NA	NA	NA	tRNA	tRNA	NA	NA	NA	NA	AF465954-001, MT-TE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS00005A619D	chr11_109603197_109603223_27_+	-1.0012038170294493	0.015628225855453575	0.04626740473185448	NA	NA	NA	piRNA	piRNA	NA	NA	NA	piR-36039	piR-31355	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS00004BF687	chr1_16545939_16546009_71_-	1.249709477731714	0.01574126880642772	0.04628681690354853	NA	NA	NA	tRNA	tRNA	NA	NA	NA	tRNA-Gly-CCC-1-1, tRNA-Gly-CCC-1-2, TRG1	TRG-CCC1-1-001, TRG-CCC1-2	NA	NA	TRG-CCC1-1	NA	NA	NA	NA	NA	NA	NA
URS00007E8E68	chr5_94569467_94569521_55_-	0.9978417317909414	0.015743517413342737	0.04628681690354853	NA	NA	NA	tRNA	tRNA	NA	NA	NA	NA	AF465954-001, MT-TE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS00008033CE	chr5_94569467_94569520_54_-	0.9978289036701931	0.015744733857621245	0.04628681690354853	NA	NA	NA	tRNA	tRNA	NA	NA	NA	NA	AF465954-001, MT-TE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS00007F742E	chr5_94569467_94569517_51_-	0.9978010433802069	0.01574706142079486	0.04628681690354853	NA	NA	NA	tRNA	tRNA	NA	NA	NA	NA	AF465954-001, MT-TE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS00007F9004	chr5_94569467_94569516_50_-	0.9972960897710679	0.01578675697457531	0.04628996692944446	NA	NA	NA	tRNA	tRNA	NA	NA	NA	NA	AF465954-001, MT-TE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS0000467AB5	chr19_10107651_10107735_85_+	1.0267856558006558	0.015818500390699534	0.04628996692944446	1.0225051169039552	0.0229282000316419	0.06176518765212992	snoRNA	snoRNA	ENSG00000209645.1	SNORD105	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS00007EA7AF	chr5_94569467_94569513_47_-	0.9965531495901576	0.015832347694485552	0.04628996692944446	0.8740018118819051	0.09978833044474847	0.18456784696081527	tRNA	tRNA	NA	NA	NA	NA	AF465954-001, MT-TE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS0000EFBCD6	chr7_100093775_100093837_63_-	0.7769722068066347	0.016133116960206927	0.04696882632516473	0.6934491062710535	0.023317929503619494	0.06186389460143947	precursor_RNA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS00000DDD35	chr7_100093768_100093847_80_-	0.7769320665512804	0.01613739605768428	0.04696882632516473	NA	NA	NA	precursor_RNA	precursor_RNA	ENSG00000207757.1	MIR93	NA	mir-93	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS00006526D8	chr7_100093766_100093849_84_-	0.7768329010351973	0.016149984552073015	0.04696882632516473	NA	NA	NA	precursor_RNA	precursor_RNA	NA	NA	NA	NA	MIR93	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS0000DF33CF	chrM_5826_5884_59_-	0.9637307307487761	0.016291630946539678	0.047240102445739764	0.8002953185426591	0.03916144294726105	0.09208504672353374	tRNA	tRNA	NA	NA	NA	NA	MT-TY	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS000065235D	chr5_181241814_181241892_79_-	1.0422791603548478	0.016300556877881095	0.047240102445739764	1.0243880703252972	0.03583036514439034	0.08586052926614056	snoRNA	snoRNA	ENSG00000272296.1	SNORD96A	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS000048BA36	chr3_49020199_49020221_23_-	1.015371207220368	0.016355486391338697	0.04728258755467483	NA	NA	NA	miRNA	miRNA	NA	NA	NA	NA	MIR425	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS000045A9D7	chr3_160404645_160404666_22_+	1.1928643672685597	0.016405726878148626	0.04728258755467483	1.0735650557091239	0.041240204408444114	0.09525021830376687	miRNA	miRNA	NA	NA	NA	NA	MIR15B	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS000010244B	chr11_1996766_1996787_22_-	-1.1883929470658785	0.01641555632359407	0.04728258755467483	-1.2810152453655905	0.011302413111436989	0.03781322033605757	miRNA	miRNA	NA	NA	NA	NA	MIR675	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
hsa_piR_008488_DQ581533	NA	1.050064742802602	0.016429910654232067	0.04728258755467483	0.9423282319763302	0.1525676524107389	0.25422810202656987	piRNA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS00007EC19C	chr5_94569467_94569507_41_-	0.9845869627644208	0.016630152246138393	0.047604891188664095	NA	NA	NA	tRNA	tRNA	NA	NA	NA	NA	AF465954-001, MT-TE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS00008039FC	chr5_94569467_94569503_37_-	0.9859958658170545	0.01663699920227815	0.047604891188664095	1.0179808323499921	0.09207658222482712	0.1760287601356989	tRNA	tRNA	NA	NA	NA	NA	AF465954-001, MT-TE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS000071403B	chr20_49278940_49279028_89_+	0.915486250253017	0.016646682953219357	0.047604891188664095	NA	NA	NA	snoRNA	snoRNA	ENSG00000209042.1	SNORD12C	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS0000807EA6	chr5_94569467_94569506_40_-	0.9842197060339908	0.016657381574202053	0.047604891188664095	NA	NA	NA	tRNA	tRNA	NA	NA	NA	NA	AF465954-001, MT-TE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS0000801906	chr5_94569467_94569498_32_-	0.979259708923593	0.01674241970458179	0.04769165374656663	0.9880222052821894	0.01625362571230716	0.04878728597957546	tRNA	tRNA	NA	NA	NA	NA	AF465954-001, MT-TE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS00006ABCCE	chr16_70788694_70788764_71_+	1.2346089111268315	0.016747925032315942	0.04769165374656663	3.167744560461581	0.09452721232472151	0.17859026430485272	tRNA	tRNA	NA	NA	NA	tRNA-Gly-GCC-5-1	TRG-GCC5-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS0000DE2957	chr11_123003610_123003663_54_+	1.3711919170859255	0.016774505259556486	0.04769165374656663	NA	NA	NA	tRNA	tRNA	NA	NA	NA	NA	AF465954-001, MF588795, MT-TE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS0000691556	chr11_1996759_1996831_73_-	-1.185942734766856	0.016841993949061766	0.047764736983604054	NA	NA	NA	precursor_RNA	precursor_RNA	ENSG00000284010.1, ENSG00000288367.1	MIR675	NA	mir-675	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS0000149452	chr7_100093815_100093837_23_-	0.7716659928910694	0.01685814246480143	0.047764736983604054	NA	NA	NA	miRNA	miRNA	NA	NA	NA	NA	MIR93	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS00006481F8	chr9_70311607_70311701_95_-	1.0402457875772486	0.017011420475862737	0.048116350539790145	NA	NA	NA	Y_RNA	Y_RNA	ENSG00000239180.1	AL162390.1	NA	NA	ENSG00000239180	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS00001D909A	chr16_3150674_3150746_73_+	2.930400513062046	0.0170623251291881	0.048177695441834215	3.2370088503028196	0.022941355413648255	0.06176518765212992	tRNA	tRNA	NA	NA	NA	tRNA-Arg-CCG-1-3, tRNA-Arg-CCG-1-1, tRNA-Arg-CCG-1-2	TRR-CCG1-1, TRR-CCG1-2, TRR-CCG1-3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS0000359B05	chr20_49278945_49279023_79_+	0.9105553571778513	0.017144208243853504	0.048326152810452015	1.0075375375366988	0.007031517691209401	0.02699865442616268	snoRNA	snoRNA	NA	NA	NA	NA	SNORD12C	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS00000D02E8	chr17_59841255_59841272_18_+	1.0178332583473386	0.017234451466456815	0.04849762878530254	1.1637833990665474	0.005023710606605411	0.021067173511571075	miRNA	miRNA	NA	NA	NA	NA	AB372795	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS0000EFD724	chr11_1996765_1996822_58_-	-1.1781941219328453	0.017275118985495587	0.048529252482252504	NA	NA	NA	precursor_RNA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS0000434604	chr20_2656624_2656694_71_+	0.9661819020910296	0.01756232598642356	0.04915063661748045	1.187965999442103	0.0069139133206004965	0.02665958102434937	snoRNA	snoRNA	ENSG00000229686.1	SNORD56	NA	U56 small nuclear RNA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS00007F86BF	chr5_94569467_94569499_33_-	0.9713965940433824	0.0175812941133841	0.04915063661748045	-1.0016191701433104	0.17958555762143702	0.28721064575660404	tRNA	tRNA	NA	NA	NA	NA	AF465954-001, MT-TE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS00001B6381	chr11_93733230_93733300_71_-	1.1466885047336524	0.017612948276726454	0.04915063661748045	NA	NA	NA	snoRNA	snoRNA	NA	NA	NA	mgh28S-2410 snoRNA	SNORD5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS000038803E	chr11_59550987_59551059_73_-	1.5299238033023075	0.017615540473578502	0.04915063661748045	1.6723705576213046	0.013719193311342047	0.043499881231084545	tRNA	tRNA	NA	NA	NA	tRNA-Val-TAC-2-1	TRV-TAC2-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS0000EFCEDB	chr1_1167123_1167182_60_+	0.8220910158890264	0.017780696026329108	0.049527648221987665	NA	NA	NA	precursor_RNA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS000075C8DF	chr1_1167104_1167198_95_+	0.8217758714981223	0.0178533014506778	0.04958788658197497	NA	NA	NA	precursor_RNA	precursor_RNA	ENSG00000207730.3	MIR200B	NA	mir-200b	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS0000650AFF	chr1_1167115_1167188_74_+	0.8216607268226577	0.017862464905817547	0.04958788658197497	0.427663941564707	0.24315102795115118	0.36003601666348756	precursor_RNA	precursor_RNA	NA	NA	NA	NA	MIR200B	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS0000324096	chr22_46113691_46113712_22_+	-1.0950465175925643	0.0181217232604567	0.050223061607551425	-1.4673040605783694	0.011268432446922378	0.03781322033605757	miRNA	miRNA	NA	NA	NA	NA	MIRLET7B	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS00002B452B	chr1_1167160_1167182_23_+	0.8131653325527379	0.01862877531037275	0.051541695447658825	0.7827215781716097	0.014867953204908529	0.04583886063990785	miRNA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS0000651282	chr3_186784796_186784864_69_+	0.9665426095608955	0.01873412589181006	0.05174635443148206	NA	NA	NA	snoRNA	snoRNA	ENSG00000238942.1	SNORD2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS000075EE47	chr3_49020148_49020234_87_-	0.9581344416060755	0.018867819520822365	0.0518796032821206	NA	NA	NA	precursor_RNA	precursor_RNA	ENSG00000199032.1	MIR425	NA	mir-425	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS00006521EF	chr12_6963694_6963771_78_+	1.2135898007873376	0.018874490187740598	0.0518796032821206	0.1171398243495787	0.817806733113208	0.8730764504275312	precursor_RNA	precursor_RNA	NA	NA	NA	NA	MIR200C	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS0000171525	chr12_6963699_6963766_68_+	1.2135661144726875	0.018876750739401066	0.0518796032821206	1.4919139507228882	0.004859654702476046	0.020473545274320378	precursor_RNA	precursor_RNA	ENSG00000207713.3	MIR200C	NA	mir-200c	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
