gene_id	n
hsa_piR_019274_DQ596461	2
hsa_piR_019319_DQ596532	2
hsa_piR_019326_DQ596540	2
hsa_piR_019329_DQ596544	2
hsa_piR_019331_DQ596550	2
hsa_piR_019366_DQ596599	2
hsa_piR_019370_DQ596606	2
hsa_piR_019376_DQ596614	2
hsa_piR_019380_DQ596619	2
hsa_piR_019381_DQ596620	2
hsa_piR_019396_DQ596641	2
hsa_piR_019413_DQ596661	2
hsa_piR_019462_DQ596720	2
hsa_piR_019470_DQ596735	2
hsa_piR_019484_DQ596755	2
hsa_piR_019494_DQ596767	2
hsa_piR_019496_DQ596771	2
hsa_piR_019509_DQ596790	2
hsa_piR_019521_DQ596805	2
hsa_piR_019537_DQ596822	2
hsa_piR_019545_DQ596831	2
hsa_piR_019566_DQ596855	2
hsa_piR_019619_DQ596923	2
hsa_piR_019624_DQ596928	2
hsa_piR_019631_DQ596935	2
hsa_piR_019638_DQ596943	2
hsa_piR_019651_DQ596959	2
hsa_piR_019655_DQ596963	2
hsa_piR_019664_DQ596977	2
hsa_piR_019680_DQ597001	2
hsa_piR_019702_DQ597039	2
hsa_piR_019705_DQ597043	2
hsa_piR_019720_DQ597065	2
hsa_piR_019737_DQ597086	2
hsa_piR_019771_DQ597136	2
hsa_piR_019773_DQ597139	2
hsa_piR_019803_DQ597185	2
hsa_piR_019837_DQ597239	2
hsa_piR_019856_DQ597262	2
hsa_piR_019895_DQ597315	2
hsa_piR_019932_DQ597371	2
hsa_piR_019935_DQ597376	2
hsa_piR_019948_DQ597395	2
hsa_piR_019949_DQ597397	2
hsa_piR_019957_DQ597411	2
hsa_piR_019983_DQ597445	2
hsa_piR_019989_DQ597457	2
hsa_piR_019993_DQ597462	2
hsa_piR_019994_DQ597463	2
hsa_piR_020003_DQ597474	2
hsa_piR_020007_DQ597480	2
hsa_piR_020008_DQ597482	2
hsa_piR_020009_DQ597484	2
hsa_piR_020061_DQ597557	2
hsa_piR_020065_DQ597565	2
hsa_piR_020087_DQ597596	2
hsa_piR_020090_DQ597599	2
hsa_piR_020108_DQ597622	2
hsa_piR_020123_DQ597640	2
hsa_piR_020127_DQ597645	2
hsa_piR_020139_DQ597660	2
hsa_piR_020142_DQ597664	2
hsa_piR_020151_DQ597676	2
hsa_piR_020177_DQ597712	2
hsa_piR_020186_DQ597724	2
hsa_piR_020204_DQ597748	2
hsa_piR_020238_DQ597788	2
hsa_piR_020269_DQ597829	2
hsa_piR_020276_DQ597837	2
hsa_piR_020332_DQ597924	2
hsa_piR_020339_DQ597939	2
hsa_piR_020346_DQ597946	2
hsa_piR_020361_DQ597966	2
hsa_piR_020363_DQ597970	2
hsa_piR_020389_DQ598009	2
hsa_piR_020394_DQ598021	2
hsa_piR_020406_DQ598037	2
hsa_piR_020409_DQ598041	2
hsa_piR_020427_DQ598067	2
hsa_piR_020450_DQ598104	2
hsa_piR_020459_DQ598118	2
hsa_piR_020473_DQ598138	2
hsa_piR_020483_DQ598155	2
hsa_piR_020496_DQ598175	2
hsa_piR_020520_DQ598222	2
hsa_piR_020550_DQ598265	2
hsa_piR_020559_DQ598279	2
hsa_piR_020564_DQ598285	2
hsa_piR_020586_DQ598317	2
hsa_piR_020596_DQ598351	2
hsa_piR_020603_DQ598359	2
hsa_piR_020622_DQ598381	2
hsa_piR_020636_DQ598399	2
hsa_piR_020659_DQ598431	2
hsa_piR_020672_DQ598451	2
hsa_piR_020682_DQ598466	2
hsa_piR_020698_DQ598490	2
hsa_piR_020707_DQ598500	2
hsa_piR_020731_DQ598533	2
hsa_piR_020733_DQ598536	2
hsa_piR_020736_DQ598539	2
hsa_piR_020745_DQ598552	2
hsa_piR_020750_DQ598565	2
hsa_piR_020765_DQ598583	2
hsa_piR_020798_DQ598626	2
hsa_piR_020802_DQ598630	2
hsa_piR_020816_DQ598654	2
hsa_piR_020828_DQ598675	2
hsa_piR_020855_DQ598709	2
hsa_piR_020878_DQ598736	2
hsa_piR_020894_DQ598753	2
hsa_piR_020922_DQ598788	2
hsa_piR_020931_DQ598798	2
hsa_piR_020943_DQ598812	2
hsa_piR_020964_DQ598838	2
hsa_piR_020983_DQ598860	2
hsa_piR_021013_DQ598896	2
hsa_piR_021026_DQ598912	2
hsa_piR_021048_DQ598940	2
hsa_piR_021056_DQ598950	2
hsa_piR_021057_DQ598951	2
hsa_piR_021113_DQ599022	2
hsa_piR_021133_DQ599046	2
hsa_piR_021191_DQ599118	2
hsa_piR_021209_DQ599141	2
hsa_piR_021247_DQ599184	2
hsa_piR_021322_DQ599296	2
hsa_piR_021334_DQ599309	2
hsa_piR_021356_DQ599333	2
hsa_piR_021358_DQ599335	2
hsa_piR_021434_DQ599422	2
hsa_piR_021435_DQ599423	2
hsa_piR_021437_DQ599428	2
hsa_piR_021440_DQ599431	2
hsa_piR_021455_DQ599450	2
hsa_piR_021471_DQ599475	2
hsa_piR_021473_DQ599477	2
hsa_piR_021485_DQ599489	2
hsa_piR_021492_DQ599497	2
hsa_piR_021509_DQ599518	2
hsa_piR_021524_DQ599533	2
hsa_piR_021528_DQ599538	2
hsa_piR_021533_DQ599543	2
hsa_piR_021544_DQ599555	2
hsa_piR_021547_DQ599558	2
hsa_piR_021549_DQ599564	2
hsa_piR_021551_DQ599566	2
hsa_piR_021569_DQ599589	2
hsa_piR_021574_DQ599594	2
hsa_piR_021619_DQ599647	2
hsa_piR_021659_DQ599694	2
hsa_piR_021677_DQ599713	2
hsa_piR_021682_DQ599718	2
hsa_piR_021687_DQ599725	2
hsa_piR_021726_DQ599772	2
hsa_piR_021752_DQ599803	2
hsa_piR_021760_DQ599813	2
hsa_piR_021773_DQ599829	2
hsa_piR_021860_DQ599944	2
hsa_piR_021878_DQ599970	2
hsa_piR_021881_DQ599974	2
hsa_piR_021899_DQ599996	2
hsa_piR_021908_DQ600010	2
hsa_piR_021915_DQ600024	2
hsa_piR_021926_DQ600035	2
hsa_piR_021933_DQ600043	2
hsa_piR_021949_DQ600059	2
hsa_piR_021996_DQ600134	2
hsa_piR_022025_DQ600183	2
hsa_piR_022035_DQ600195	2
hsa_piR_022045_DQ600206	2
hsa_piR_022050_DQ600213	2
hsa_piR_022057_DQ600221	2
hsa_piR_022058_DQ600222	2
hsa_piR_022069_DQ600235	2
hsa_piR_022072_DQ600238	2
hsa_piR_022076_DQ600242	2
hsa_piR_022088_DQ600257	2
hsa_piR_022099_DQ600271	2
hsa_piR_022138_DQ600318	2
hsa_piR_022166_DQ600355	2
hsa_piR_022169_DQ600358	2
hsa_piR_022176_DQ600366	2
hsa_piR_022206_DQ600406	2
hsa_piR_022209_DQ600409	2
hsa_piR_022243_DQ600453	2
hsa_piR_022246_DQ600456	2
hsa_piR_022288_DQ600506	2
hsa_piR_022318_DQ600542	2
hsa_piR_022355_DQ600592	2
hsa_piR_022398_DQ600645	2
hsa_piR_022434_DQ600687	2
hsa_piR_022447_DQ600708	2
hsa_piR_022466_DQ600735	2
hsa_piR_022469_DQ600738	2
hsa_piR_022475_DQ600746	2
hsa_piR_022479_DQ600751	2
hsa_piR_022481_DQ600753	2
hsa_piR_022485_DQ600761	2
hsa_piR_022499_DQ600779	2
hsa_piR_022516_DQ600806	2
hsa_piR_022533_DQ600827	2
hsa_piR_022540_DQ600835	2
hsa_piR_022584_DQ600894	2
hsa_piR_022601_DQ600920	2
hsa_piR_022602_DQ600921	2
hsa_piR_022619_DQ600939	2
hsa_piR_022636_DQ600973	2
hsa_piR_022644_DQ600988	2
hsa_piR_022658_DQ601007	2
hsa_piR_022662_DQ601011	2
hsa_piR_022675_DQ601029	2
hsa_piR_022685_DQ601042	2
hsa_piR_022722_DQ601084	2
hsa_piR_022728_DQ601092	2
hsa_piR_022730_DQ601094	2
hsa_piR_022738_DQ601103	2
hsa_piR_022761_DQ601135	2
hsa_piR_022765_DQ601140	2
hsa_piR_022793_DQ601178	2
hsa_piR_022804_DQ601193	2
hsa_piR_022853_DQ601252	2
hsa_piR_022893_DQ601296	2
hsa_piR_022939_DQ601358	2
hsa_piR_022953_DQ601379	2
hsa_piR_022954_DQ601382	2
hsa_piR_022984_DQ601423	2
hsa_piR_023005_DQ601448	2
hsa_piR_023008_DQ601452	2
hsa_piR_023039_DQ601501	2
hsa_piR_023053_DQ601521	2
hsa_piR_023092_DQ601580	2
hsa_piR_023105_DQ601597	2
hsa_piR_023135_DQ601640	2
hsa_piR_023142_DQ601647	2
hsa_piR_023148_DQ601658	2
hsa_piR_023152_DQ601662	2
hsa_piR_023180_DQ601701	2
hsa_piR_023182_DQ601706	2
hsa_piR_023212_DQ601748	2
hsa_piR_023261_DQ601814	2
hsa_piR_023274_DQ601833	2
hsa_piR_023288_DQ601852	2
hsa_piR_023290_DQ601856	2
hsa_piR_023340_DQ601916	2
hsa_piR_023376	2
hsa_piR_023407	2
hsa_piR_023417	2
hsa_piR_023437	2
hsa_piR_023438	2
hsa_piR_023439	2
URS0000001AE7_GR_chr13_40876723_40876750_28_-	2
URS0000002F10_GR_chr2_110692215_110692244_30_+	2
URS0000003745_GR_chr9_113106590_113106618_29_-	2
URS0000006465_GR_chr15_84399558_84399583_26_-	2
URS00000069DD_GR_chr4_159749445_159749472_28_-	2
URS00000069DD_GR_chr5_145611276_145611303_28_-	2
URS0000006FE5_GR_chr3_46753709_46753735_27_-	2
URS00000070D8_GR_chr17_28266072_28266101_30_-	2
URS00000070D8_GR_chr17_28266688_28266716_29_-	2
URS0000009F94_GR_chr15_99799376_99799404_29_-	2
URS000000AAE0_GR_chr21_43859887_43859916_30_-	2
URS000000BB07_GR_chr9_113107483_113107510_28_-	2
URS000000BCAA_GR_chr1_159787842_159787871_30_+	2
URS000000C5D9_GR_chr17_18398091_18398118_28_-	2
URS000000D713_GR_chr15_99793687_99793716_30_-	2
URS000000D8C9_GR_chr9_113107367_113107395_29_-	2
URS000000E28E_GR_chr15_99799775_99799804_30_-	2
URS0000010226_GR_chr19_48728533_48728558_26_-	2
URS000001667D_GR_chr10_77780425_77780452_28_+	2
URS000001C311_GR_chr9_113108185_113108214_30_-	2
URS000001D3F9_GR_chr10_9336481_9336532_52_-	2
URS000001D3F9_GR_chr11_29692458_29692492_35_+	2
URS000001D3F9_GR_chr11_73129523_73129574_52_+	2
URS000001D3F9_GR_chr16_21708204_21708255_52_-	2
URS000001D3F9_GR_chr17_31025812_31025863_52_-	2
URS000001D3F9_GR_chr20_43288578_43288629_52_-	2
URS000001D3F9_GR_chr21_32814861_32814912_52_+	2
URS000001D3F9_GR_chr7_799374_799425_52_+	2
URS000001D3F9_GR_chr9_3426707_3426758_52_+	2
URS000001E308_GR_chr15_62247244_62247271_28_+	2
URS000001E4BA_GR_chr17_18391378_18391406_29_-	2
URS000001F93E_GR_chr2_155860651_155860690_40_-	2
URS00000203A0_GR_chr21_44481780_44481807_28_-	2
URS0000023182_GR_chr9_81920758_81920786_29_-	2
URS00000259EE_GR_chr9_113107466_113107495_30_-	2
URS0000026035_GR_chr15_62243241_62243268_28_+	2
URS000002E0FC_GR_chr9_113108575_113108605_31_-	2
URS000002F1DF_GR_chr15_34387981_34388019_39_+	2
URS0000030026_GR_chr9_113108562_113108591_30_-	2
URS0000035226_GR_chr18_14502343_14502370_28_-	2
URS0000035C56_GR_chr9_113107860_113107888_29_-	2
URS0000036AE6_GR_chr5_176176095_176176122_28_+	2
URS000003DA0C_GR_chr15_99792639_99792668_30_-	2
URS0000041416_GR_chr17_18400366_18400395_30_-	2
URS0000041A78_GR_chr15_20104551_20104596_46_-	2
URS0000041A78_GR_chr22_16558970_16559015_46_+	2
URS0000041B94_GR_chr17_18396119_18396147_29_-	2
URS00000447C1_GR_chr9_113106759_113106785_27_-	2
URS0000045C15_GR_chr9_113107583_113107608_26_-	2
URS0000047704_GR_chr9_113107587_113107616_30_-	2
URS00000499E6_GR_chr9_113107143_113107171_29_-	2
URS000004A0C5_GR_chr9_113107644_113107673_30_-	2
URS000004C4FF_GR_chr9_113106871_113106898_28_-	2
URS000004FD11_GR_chr17_18397885_18397913_29_-	2
URS000004FDB2_GR_chr9_113108075_113108103_29_-	2
URS000005020F_GR_chr5_176182741_176182769_29_+	2
URS0000054FEE_GR_chr9_113108079_113108108_30_-	2
URS0000057E48_GR_chr15_99791888_99791916_29_-	2
URS000005E734_GR_chr9_113108179_113108207_29_-	2
URS0000060F1D_GR_chr9_113109041_113109070_30_-	2
URS0000064C75_GR_chr9_113107966_113107995_30_-	2
URS0000066F7C_GR_chr14_89151839_89151870_32_+	2
URS00000681F9_GR_chr17_18398197_18398226_30_-	2
URS0000070AD3_GR_chr16_22426240_22426267_28_-	2
URS0000077116_GR_chr9_81919664_81919692_29_-	2
URS0000077829_GR_chr3_130111898_130111928_31_+	2
URS0000077BEB_GR_chr12_28830306_28830337_32_+	2
URS00000786C2_GR_chr2_130537270_130537294_25_-	2
URS0000078741_GR_chr15_62245242_62245272_31_+	2
URS00000798DA_GR_chr15_99801259_99801286_28_-	2
URS000007D7E7_GR_chr9_113107100_113107129_30_-	2
URS000007DD2A_GR_chr1_143687460_143687487_28_-	2
URS000007ECF7_GR_chr15_20352671_20352698_28_+	2
URS0000082336_GR_chr15_101758481_101758511_31_+	2
URS00000837FF_GR_chr9_81928883_81928913_31_-	2
URS00000855C5_GR_chrX_90933310_90933344_35_-	2
URS000008597A_GR_chr9_113106480_113106507_28_-	2
URS000008767D_GR_chr5_34192067_34192097_31_-	2
URS000008992C_GR_chr9_113108144_113108172_29_-	2
URS000008C0CC_GR_chr5_176183074_176183102_29_+	2
URS000008F3F6_GR_chr9_113106504_113106534_31_-	2
URS0000096CA9_GR_chr9_113107580_113107608_29_-	2
URS000009975B_GR_chr15_101758479_101758508_30_+	2
URS000009A95D_GR_chr9_113106505_113106535_31_-	2
URS000009DB9B_GR_chr9_81913990_81914017_28_-	2
URS000009E643_GR_chr17_18393489_18393517_29_-	2
URS00000A0879_GR_chr9_113107443_113107472_30_-	2
URS00000A5C58_GR_chr1_173493138_173493168_31_-	2
URS00000A989B_GR_chr15_101756382_101756409_28_+	2
URS00000AB193_GR_chr16_88919324_88919353_30_-	2
URS00000ADE79_GR_chr17_18397227_18397256_30_-	2
URS00000AE7E2_GR_chr9_113106509_113106535_27_-	2
URS00000B0FFA_GR_chr12_105683470_105683506_37_-	2
URS00000B12B5_GR_chr9_113109004_113109034_31_-	2
URS00000B2787_GR_chr9_113108271_113108302_32_-	2
URS00000B5832_GR_chr9_113107131_113107159_29_-	2
URS00000B9102_GR_chr9_113108641_113108669_29_-	2
URS00000B9417_GR_chr9_113107826_113107855_30_-	2
URS00000BB8B5_GR_chrY_21718820_21718847_28_-	2
URS00000BC2DE_GR_chr9_113108856_113108883_28_-	2
URS00000BE0FA_GR_chr15_62246916_62246944_29_+	2
URS00000BFF51_GR_chr17_18397221_18397249_29_-	2
URS00000C239F_GR_chr2_110274960_110274988_29_-	2
URS00000C2C4E_GR_chr17_28271261_28271289_29_-	2
URS00000C3296_GR_chr17_28266985_28267015_31_-	2
URS00000C845E_GR_chr5_176182743_176182772_30_+	2
URS00000C8761_GR_chr11_122559947_122559975_29_+	2
URS00000C9C45_GR_chr9_113106756_113106785_30_-	2
URS00000CA880_GR_chr9_81922155_81922181_27_-	2
URS00000CAC67_GR_chr9_113106862_113106891_30_-	2
URS00000CFB3C_GR_chr2_110274948_110274978_31_-	2
URS00000D2771_GR_chr9_113108859_113108885_27_-	2
URS00000D410C_GR_chr7_145997391_145997416_26_+	2
URS00000D5250_GR_chr9_113109645_113109675_31_-	2
URS00000D7F72_GR_chr9_113107646_113107671_26_-	2
URS00000DF097_GR_chr7_9020426_9020451_26_+	2
URS00000E01BD_GR_chr9_113107306_113107334_29_-	2
URS00000E197A_GR_chr9_113106870_113106898_29_-	2
URS00000E39BC_GR_chr2_110273710_110273739_30_-	2
URS00000E95AB_GR_chr9_113107147_113107174_28_-	2
URS00000E99A5_GR_chr5_176182741_176182770_30_+	2
URS00000EB468_GR_chr9_113109007_113109036_30_-	2
URS00000EC716_GR_chr15_101759167_101759195_29_+	2
URS00000EE133_GR_chr12_100582330_100582371_42_-	2
URS00000EE133_GR_chr12_46321566_46321607_42_-	2
URS00000EE133_GR_chr18_64275636_64275677_42_-	2
URS00000EFD83_GR_chr9_113109573_113109604_32_-	2
URS00000EFF46_GR_chr9_113105813_113105841_29_-	2
URS00000F1221_GR_chr9_113106506_113106535_30_-	2
URS00000F5D69_GR_chr17_18397234_18397264_31_-	2
URS00000F6D19_GR_chr9_113106859_113106888_30_-	2
URS00000F7F3C_GR_chr1_240747296_240747325_30_-	2
URS00000FACDF_GR_chr9_113107474_113107503_30_-	2
URS00000FD780_GR_chr3_153994016_153994045_30_-	2
URS00000FE491_GR_chr15_62247242_62247271_30_+	2
URS0000107B35_GR_chr9_113106855_113106883_29_-	2
URS000010B4A0_GR_chr9_113108397_113108423_27_-	2
URS000010CD3D_GR_chr9_62423878_62423907_30_+	2
URS000010FDFB_GR_chr15_99791775_99791803_29_-	2
URS0000110F16_GR_chr9_113108855_113108883_29_-	2
URS0000114B5B_GR_chr9_113109571_113109600_30_-	2
URS0000115AEB_GR_chr10_77781000_77781029_30_+	2
URS0000117F68_GR_chr19_19187379_19187410_32_-	2
URS000011BC10_GR_chr9_113105579_113105608_30_-	2
URS000011E084_GR_chr9_113109008_113109034_27_-	2
URS0000122EC7_GR_chr10_79511091_79511120_30_-	2
URS0000123C4F_GR_chr9_113107845_113107871_27_-	2
URS0000123D92_GR_chr9_113107413_113107442_30_-	2
URS0000123F02_GR_chr17_18398088_18398113_26_-	2
URS0000125239_GR_chr9_113108059_113108087_29_-	2
URS0000126537_GR_chr9_113108938_113108966_29_-	2
URS000012850C_GR_chr15_62245952_62245979_28_+	2
URS000012AD79_GR_chr15_99792716_99792744_29_-	2
URS000012BB1C_GR_chr4_107987961_107987993_33_+	2
URS000012BB1C_GR_chr8_39947435_39947467_33_+	2
URS000012C5F3_GR_chr15_51261262_51261292_31_-	2
URS000012D802_GR_chr2_123687525_123687555_31_+	2
URS000012F02A_GR_chr2_110275798_110275827_30_-	2
URS0000130E41_GR_chr9_113106243_113106271_29_-	2
URS0000131D22_GR_chr17_18397605_18397634_30_-	2
URS0000135B16_GR_chr4_107987961_107987994_34_+	2
URS0000135B16_GR_chr8_39947435_39947468_34_+	2
URS0000136C9A_GR_chr5_176182741_176182771_31_+	2
URS0000137CF4_GR_chr9_113107145_113107174_30_-	2
URS000013BC29_GR_chr9_113107579_113107608_30_-	2
URS000013C560_GR_chr9_113108661_113108690_30_-	2
URS000013F6A0_GR_chr17_18393038_18393068_31_-	2
URS000013F8E1_GR_chr9_113107485_113107513_29_-	2
URS0000141635_GR_chr17_18396585_18396614_30_-	2
URS0000145986_GR_chr9_113110108_113110136_29_-	2
URS00001459C5_GR_chr13_24940976_24941003_28_-	2
URS0000148625_GR_chr9_113106860_113106887_28_-	2
URS0000149072_GR_chr17_46295547_46295575_29_-	2
URS000014CF79_GR_chr17_18398087_18398117_31_-	2
URS000014F31A_GR_chr9_113106874_113106900_27_-	2
URS000014FB63_GR_chr9_113108888_113108919_32_-	2
URS000015208B_GR_chr6_15031411_15031442_32_+	2
URS00001550C9_GR_chr15_99792717_99792744_28_-	2
URS0000155A87_GR_chr9_113106752_113106782_31_-	2
URS000015618F_GR_chr9_113110102_113110131_30_-	2
URS0000156D75_GR_chr9_113107646_113107674_29_-	2
URS0000157493_GR_chr5_20370840_20370870_31_+	2
URS0000157495_GR_chr20_5473821_5473851_31_+	2
URS0000157D22_GR_chr5_176183073_176183101_29_+	2
URS000015861F_GR_chr17_18403922_18403950_29_-	2
URS000015AA5E_GR_chr17_18394785_18394813_29_-	2
URS000016379B_GR_chr9_113108709_113108738_30_-	2
URS0000164559_GR_chr19_12467192_12467222_31_-	2
URS00001695E4_GR_chr9_113107307_113107334_28_-	2
URS000016A75E_GR_chr9_113107141_113107170_30_-	2
URS0000170863_GR_chr9_113108883_113108912_30_-	2
URS0000172416_GR_chr9_113106591_113106618_28_-	2
URS0000174862_GR_chr17_45508681_45508710_30_+	2
URS0000175483_GR_chr17_28267132_28267160_29_-	2
URS0000175943_GR_chr1_80592318_80592367_50_+	2
URS0000175943_GR_chr2_209306784_209306833_50_-	2
URS0000175ECA_GR_chr9_113108121_113108148_28_-	2
URS0000176369_GR_chr17_18401443_18401471_29_-	2
URS0000179CEB_GR_chr9_113106824_113106852_29_-	2
URS000017C2AC_GR_chr9_113106478_113106507_30_-	2
URS000017C610_GR_chr9_113107825_113107854_30_-	2
URS000017CCC3_GR_chr10_46785876_46785904_29_-	2
URS000017D089_GR_chr9_113109040_113109070_31_-	2
URS000017D21E_GR_chr15_62244553_62244580_28_+	2
URS0000186163_GR_chr9_113108428_113108453_26_-	2
URS00001863B0_GR_chr9_87928527_87928552_26_-	2
URS000018C150_GR_chr17_59417004_59417033_30_-	2
URS000018C150_GR_chr8_46876991_46877020_30_-	2
URS000018F24E_GR_chr5_176110791_176110816_26_+	2
URS000018FEDD_GR_chr17_18396251_18396277_27_-	2
URS0000190DF6_GR_chr12_9316666_9316696_31_-	2
URS0000192AB8_GR_chr9_113106511_113106537_27_-	2
URS0000196617_GR_chr15_101756381_101756409_29_+	2
URS0000199288_GR_chr9_113106005_113106035_31_-	2
URS000019D506_GR_chr17_18392850_18392878_29_-	2
URS000019E49A_GR_chr19_8279691_8279720_30_-	2
URS000019F54B_GR_chr15_99791884_99791911_28_-	2
URS00001A277F_GR_chr9_113106550_113106579_30_-	2
URS00001A4F16_GR_chr9_81921984_81922009_26_-	2
URS00001A5AEB_GR_chr15_101759167_101759194_28_+	2
URS00001A6C9A_GR_chr17_18397016_18397044_29_-	2
URS00001A8435_GR_chr6_52784334_52784387_54_+	2
URS00001A9F10_GR_chr9_113106448_113106473_26_-	2
URS00001AB917_GR_chr15_62247254_62247282_29_+	2
URS00001ACF07_GR_chr9_113108854_113108883_30_-	2
URS00001AD0D6_GR_chr7_56833092_56833123_32_-	2
URS00001B04BE_GR_chr1_146134799_146134825_27_-	2
URS00001B5AAC_GR_chr9_113106801_113106830_30_-	2
URS00001B61B4_GR_chr9_113107648_113107673_26_-	2
URS00001B809B_GR_chr2_87399213_87399246_34_+	2
URS00001B9E4B_GR_chr16_25071949_25071979_31_+	2
URS00001BA109_GR_chr17_18390781_18390810_30_-	2
URS00001BBA45_GR_chr9_113109042_113109070_29_-	2
URS00001BC5CA_GR_chr9_113107867_113107895_29_-	2
URS00001BC9D2_GR_chr17_18398304_18398334_31_-	2
URS00001BD2DD_GR_chr17_35909575_35909603_29_-	2
URS00001BE1EA_GR_chr17_18388804_18388834_31_-	2
URS00001C2AEA_GR_chr9_113105472_113105500_29_-	2
URS00001CCE7E_GR_chr2_62390660_62390689_30_+	2
URS00001CE567_GR_chr17_18388582_18388607_26_-	2
URS00001D328A_GR_chr17_18396737_18396764_28_-	2
URS00001D7177_GR_chr11_102980362_102980392_31_+	2
URS00001DB044_GR_chr15_62244553_62244581_29_+	2
URS00001E9751_GR_chr15_99799771_99799798_28_-	2
URS00001EB8D8_GR_chr9_113106512_113106540_29_-	2
URS00001EF4F1_GR_chr9_113108186_113108214_29_-	2
URS00001F4C74_GR_chr9_113109041_113109069_29_-	2
URS00001F8030_GR_chr2_110680002_110680030_29_+	2
URS00001F8E75_GR_chr9_113106860_113106888_29_-	2
URS000020386A_GR_chr14_21009688_21009723_36_-	2
URS000020A218_GR_chr15_99791769_99791797_29_-	2
URS000020B075_GR_chr9_113106761_113106788_28_-	2
URS000020B61B_GR_chr9_113107845_113107873_29_-	2
URS000020D87D_GR_chr9_113106556_113106586_31_-	2
URS000020DB8B_GR_chr15_99792792_99792820_29_-	2
URS000020DF77_GR_chr12_100157864_100157892_29_+	2
URS000020DFDA_GR_chr9_113107642_113107671_30_-	2
URS000020E6B2_GR_chr16_5136265_5136296_32_-	2
URS0000210677_GR_chr9_113107143_113107170_28_-	2
URS00002125CB_GR_chr10_79505058_79505087_30_-	2
URS00002129E5_GR_chr10_77780426_77780455_30_+	2
URS0000213521_GR_chr12_131304152_131304203_52_-	2
URS0000213896_GR_chr15_66499490_66499519_30_-	2
URS0000216FE9_GR_chr9_113106854_113106882_29_-	2
URS000021CCBB_GR_chrX_97841745_97841777_33_-	2
URS000021D070_GR_chr5_176182741_176182766_26_+	2
URS000021FFB4_GR_chr9_113107308_113107334_27_-	2
URS00002233EB_GR_chr15_20100607_20100653_47_-	2
URS0000223543_GR_chr9_113106070_113106095_26_-	2
URS0000225630_GR_chr11_31101840_31101870_31_-	2
URS0000225630_GR_chr3_47056351_47056381_31_+	2
URS0000228F87_GR_chr15_20765141_20765169_29_-	2
URS000022BADC_GR_chr9_113107135_113107164_30_-	2
URS00002313AE_GR_chr9_113106548_113106577_30_-	2
URS000023169D_GR_chr9_113108709_113108737_29_-	2
URS0000240588_GR_chr17_18396136_18396164_29_-	2
URS0000240D12_GR_chr9_113109008_113109036_29_-	2
URS0000240E66_GR_chr9_113106013_113106042_30_-	2
URS000024234A_GR_chr7_56055773_56055798_26_+	2
URS00002423E9_GR_chr9_113109691_113109720_30_-	2
URS000024357E_GR_chr1_108308198_108308225_28_+	2
URS0000244258_GR_chr17_18396244_18396271_28_-	2
URS0000244A3A_GR_chr1_158221786_158221814_29_-	2
URS0000246B7C_GR_chr12_9336451_9336479_29_-	2
URS00002490A3_GR_chr9_113109005_113109033_29_-	2
URS000024B829_GR_chr9_113109690_113109720_31_-	2
URS000024BE32_GR_chr9_113108939_113108966_28_-	2
URS000024D79A_GR_chr5_176182746_176182774_29_+	2
URS000024E78B_GR_chr9_113109005_113109034_30_-	2
URS0000254CF4_GR_chr9_113108674_113108702_29_-	2
URS00002584F9_GR_chr9_113107825_113107852_28_-	2
URS0000264ACC_GR_chr9_81920712_81920740_29_-	2
URS0000265E1B_GR_chr15_98089676_98089704_29_+	2
URS000026CFDF_GR_chr15_99791887_99791916_30_-	2
URS000026F78D_GR_chr7_56803384_56803409_26_+	2
URS0000272DA1_GR_chr17_14669891_14669920_30_-	2
URS0000273A20_GR_chr9_113108580_113108607_28_-	2
URS0000274885_GR_chr9_113105859_113105888_30_-	2
URS0000277B5A_GR_chr11_40337873_40337901_29_-	2
URS000027E3B5_GR_chr5_176182742_176182769_28_+	2
URS000027FAB1_GR_chr14_18963448_18963475_28_+	2
URS000028415D_GR_chr10_77780579_77780608_30_+	2
URS0000284F3C_GR_chr15_99791779_99791806_28_-	2
URS0000287613_GR_chr2_106618649_106618678_30_+	2
URS0000288804_GR_chr5_5394681_5394709_29_+	2
URS000028D82F_GR_chr17_18398198_18398226_29_-	2
URS000028EC76_GR_chr9_113105859_113105887_29_-	2
URS000028EE2A_GR_chr15_20345162_20345191_30_+	2
URS000029163E_GR_chr15_20021460_20021485_26_-	2
URS00002A112E_GR_chr9_113106210_113106235_26_-	2
URS00002A44BC_GR_chr15_62245948_62245977_30_+	2
URS00002A4BB7_GR_chr9_113108857_113108885_29_-	2
URS00002A6835_GR_chr9_113107456_113107484_29_-	2
URS00002A7518_GR_chr11_73939235_73939270_36_+	2
URS00002A765E_GR_chr15_101760440_101760469_30_-	2
URS00002B0B2E_GR_chr15_34387978_34388016_39_+	2
URS00002B5765_GR_chr9_113109579_113109606_28_-	2
URS00002B62AB_GR_chr9_113108660_113108689_30_-	2
URS00002B6D9F_GR_chr17_18396134_18396162_29_-	2
URS00002C2992_GR_chr9_113108060_113108087_28_-	2
URS00002C3126_GR_chr17_18388510_18388538_29_-	2
URS00002CE7DF_GR_chr2_110273713_110273739_27_-	2
URS00002CEF94_GR_chr17_18399097_18399125_29_-	2
URS00002CF8D0_GR_chr2_71080167_71080195_29_-	2
URS00002D04FF_GR_chr17_17185230_17185260_31_-	2
