smallRNA	logFC_Tumour_Normal_FC	P.Value_Tumour_Normal_FC	adj.P.Val_Tumour_Normal_FC	logFC_Tumour_Normal_salmon	P.Value_Tumour_Normal_salmon	adj.P.Val_Tumour_Normal_salmon	gene_type
URS00004BF687_GR_chr1_16545939_16546009_71_-	1.2181530149139546	0.010924408559403935	0.02936077170048864	NA	NA	NA	tRNA
URS0000065D58_GR_chr6_71403554_71403575_22_-	-1.5023461247484562	0.010928419804388379	0.02936077170048864	-1.3263561457088748	0.027003802039057355	0.0639826233009855	miRNA
URS0000434604_GR_chr20_2656624_2656694_71_+	0.9596256198535413	0.011020239198083422	0.029540401387203825	1.1941768198149734	0.005059297613283708	0.019415595114225512	snoRNA
URS00006B4735_GR_chr6_145182723_145182794_72_+	0.871924575344019	0.011032935126132213	0.029540401387203825	NA	NA	NA	tRNA
URS0000610FFE_GR_chr14_102317092_102317165_74_+	1.2293941831287798	0.011072561445805719	0.029595994733337603	NA	NA	NA	tRNA
URS000075EE47_GR_chr3_49020148_49020234_87_-	0.9528262888623953	0.011097043289268728	0.029610987960650738	NA	NA	NA	precursor_RNA
URS00001B506A_GR_chr17_8120314_8120395_82_-	1.5114968834422493	0.011312426066837439	0.03013445925104914	1.6021505278302683	0.01696375149336601	0.04506937526935703	tRNA
URS000066C0F7_GR_chr3_49020149_49020233_85_-	0.9492836631829791	0.011542915871895732	0.030644390868027754	NA	NA	NA	precursor_RNA
URS0000EFE94D_GR_chr3_49020158_49020221_64_-	0.9492836631829791	0.011542915871895732	0.030644390868027754	1.0027266059403468	0.008771645655527625	0.028334308628287074	precursor_RNA
URS00005CB969_GR_chr17_35151223_35151256_34_-	-0.9750632356126321	0.011641788194651743	0.030854671752379364	-0.9858087264607693	0.011876839936403035	0.03440452342867718	misc_RNA
URS000075D4B1_GR_chr17_41517166_41517186_21_-	-1.7222789362314002	0.012022737782038575	0.03181058276562989	-1.1958920141135128	0.12397036854744711	0.21245303617482347	miRNA
hsa_piR_008488_DQ581533	1.0178289278301897	0.012048605919392476	0.03182535805980942	0.9572501720047542	0.12653090920217766	0.2151984023930976	piRNA
URS00007E4FC7_GR_chr9_114209485_114209506_22_+	1.9284362257987975	0.012199451983007967	0.03216964732998235	0.8745834473205076	0.12812870653993058	0.21709305201058834	miRNA
URS00004B83FE_GR_chr15_55372991_55373012_22_-	0.8993806748466704	0.012502752445598234	0.03291412514621414	NA	NA	NA	miRNA
URS0000651282_GR_chr3_186784796_186784864_69_+	0.9599381805347988	0.012534572505697608	0.032942620203416324	NA	NA	NA	snoRNA
URS00003E13C5_GR_chr9_109046273_109046293_21_-	0.9631427032408357	0.012599996849441483	0.03305918905814998	NA	NA	NA	misc_RNA
URS000075E9C3_GR_chr3_186784796_186784865_70_+	0.9592883017672396	0.012715274904327323	0.03330595379781231	1.1582579203841483	0.0034774891912501766	0.014799930302097907	snoRNA
URS0000DE2957_GR_chr11_123003610_123003663_54_+	1.3405587729262796	0.012967599791059627	0.03391027345362093	NA	NA	NA	tRNA
URS00003CF1AD_GR_chr8_22244975_22244996_22_-	-0.8706283240931993	0.013171452015400853	0.03438603695867543	NA	NA	NA	miRNA
hsa_piR_001311_DQ571812	1.1016498323088397	0.013212704679506825	0.03443643462150533	NA	NA	NA	piRNA
URS0000630B8A_GR_chr5_181097474_181097555_82_-	1.4904632880749267	0.013324840602577001	0.03467110266242673	NA	NA	NA	tRNA
URS000012F7C1_GR_chr1_146035693_146035720_28_+	1.2576928705775792	0.013594502414919402	0.03531419584272937	NA	NA	NA	piRNA
URS00000711F0_GR_chr1_161440826_161440864_39_-	1.0357075104680757	0.01396315331967318	0.03621188026209457	1.420612991602476	0.002326436279401741	0.011053649623824147	misc_RNA
hsa_piR_015254_DQ590835	1.2635280779097204	0.013991245599480704	0.03622485865608123	NA	NA	NA	piRNA
URS000070F1D2_GR_chr6_28589379_28589450_72_+	0.9638674401739191	0.014059185516455302	0.03634079419327573	NA	NA	NA	tRNA
URS000010244B_GR_chr11_1996766_1996787_22_-	-1.128153832357019	0.014163579813482657	0.036550422248937973	-1.2420921814790127	0.011002455658596286	0.032486815470018776	miRNA
URS00000A75D2_GR_chr1_629499_629570_72_+	-0.825692902080422	0.014190919799475574	0.03656084263608731	-0.900701348643306	0.008063742202558484	0.02642788502882306	tRNA
URS000009AC8B_GR_chr16_70778211_70778281_71_-	1.1082760640435172	0.014216433999638331	0.0365665326974304	NA	NA	NA	tRNA
URS0000367985_GR_chr17_31560016_31560037_22_+	-0.8101457917588677	0.0142623851870022	0.036624684710976185	-0.8650986776232461	0.016495984102275395	0.04408748132096221	miRNA
URS000050D31F_GR_chr15_55372940_55373034_95_-	0.8753597317290414	0.01447407534453659	0.037107555907807045	NA	NA	NA	precursor_RNA
URS00000D02E8_GR_chr17_59841255_59841272_18_+	0.9464706394588225	0.014621242047350706	0.03736727957681304	1.1349986682396027	0.004324231188322701	0.017413271780779303	miRNA
URS00003BE447_GR_chr1_629499_629566_68_+	-0.821705205996766	0.014643011572670261	0.03736727957681304	NA	NA	NA	tRNA
URS0000691556_GR_chr11_1996759_1996831_73_-	-1.1236506662748331	0.014659997086301701	0.03736727957681304	NA	NA	NA	precursor_RNA
URS0000EFD359_GR_chr15_55372951_55373012_62_-	0.8729274085849017	0.014670646411291798	0.03736727957681304	0.7759427740710931	0.029957953133422633	0.06978444042684917	precursor_RNA
URS000065A213_GR_chr9_74847506_74847601_96_+	0.8488019856875875	0.01478804548963384	0.037605256682715554	NA	NA	NA	Y_RNA
hsa_piR_021032_DQ598918	0.7768445395581374	0.014872784256125765	0.037759544494921235	NA	NA	NA	piRNA
URS000071403B_GR_chr20_49278940_49279028_89_+	0.8701551163527648	0.014944750381737995	0.03788095856049582	NA	NA	NA	snoRNA
URS0000EFD724_GR_chr11_1996765_1996822_58_-	-1.1168924463373222	0.015009503277702447	0.037983726843088934	NA	NA	NA	precursor_RNA
URS000041CB9C_GR_chr3_160404588_160404685_98_+	1.0467059521180788	0.01516195070234296	0.03830773051848004	NA	NA	NA	precursor_RNA
URS0000685300_GR_chr3_160404593_160404678_86_+	1.0463718009653817	0.015246792870018983	0.038460157577266535	1.5477290836199493	0.0072733593018902655	0.02483451198896372	precursor_RNA
URS0000EFE533_GR_chr3_160404606_160404666_61_+	1.0454929051817317	0.015376720542909629	0.03872564130309022	0.7024584766634749	0.13557492280789815	0.22462413409869472	precursor_RNA
URS0000359B05_GR_chr20_49278945_49279023_79_+	0.8650198480178934	0.01545174595462322	0.03885222660705743	0.9946076406054143	0.005559526074752802	0.020545079897646156	snoRNA
URS0000EFBCD6_GR_chr7_100093775_100093837_63_-	0.720591144002853	0.015548198824334572	0.0389533648342707	0.6698304124366246	0.023254117224670877	0.057055183791678815	precursor_RNA
URS00000DDD35_GR_chr7_100093768_100093847_80_-	0.7205364304596351	0.015554435474854517	0.0389533648342707	NA	NA	NA	precursor_RNA
URS00006526D8_GR_chr7_100093766_100093849_84_-	0.7204435751750893	0.015566449809488672	0.0389533648342707	NA	NA	NA	precursor_RNA
URS0000EFDEA8_GR_chr14_104117470_104117490_21_+	0.9055670057688818	0.01581162354289948	0.03950388111275364	NA	NA	NA	miRNA
URS00001B4903_GR_chr8_22244974_22244996_23_-	-0.8307960811860822	0.015972528088254303	0.039842442878332274	-0.7733961887557292	0.03393004231482149	0.07636385463335764	miRNA
URS00004449AE_GR_chr7_100094043_100094063_21_-	0.8154090498430362	0.016241682975343126	0.040449524743354545	NA	NA	NA	miRNA
URS0000149452_GR_chr7_100093815_100093837_23_-	0.7145625481743743	0.016385178119063135	0.04074222578258329	NA	NA	NA	miRNA
URS00006FED78_GR_chr8_22244962_22245043_82_-	-0.8226462781995272	0.016576123321090486	0.04105503188592684	NA	NA	NA	precursor_RNA
URS0000D53E88_GR_chr8_22244966_22245037_72_-	-0.8226462781995272	0.016576123321090486	0.04105503188592684	-0.8886934976092737	0.018426613897070957	0.047823986357137915	precursor_RNA
URS000042F13F_GR_chr1_161441533_161441615_83_+	0.8668645831471755	0.016624324741063543	0.04105503188592684	2.0260308840703143	0.009200343867254891	0.029194024002808804	tRNA
URS000075A742_GR_chr3_52690738_52690830_93_+	0.7301310097657243	0.01666797661652989	0.04105503188592684	NA	NA	NA	snoRNA
URS0000698D61_GR_chr3_52690744_52690827_84_+	0.7301310097657243	0.01666797661652989	0.04105503188592684	NA	NA	NA	snoRNA
URS00006A0203_GR_chr3_52690752_52690828_77_+	0.7301310097657243	0.01666797661652989	0.04105503188592684	0.7081427245284333	0.008167643304805182	0.026671067955327466	snoRNA
URS00005AFD62_GR_chr1_161523846_161523917_72_-	1.1010762640057774	0.01702563933160394	0.04187026349731439	NA	NA	NA	tRNA
URS0000640661_GR_chr8_123044717_123044812_96_+	0.8008510371228672	0.017235240332371136	0.042319392928779835	NA	NA	NA	Y_RNA
URS00002034DC_GR_chr15_40593825_40593906_82_-	0.9302697555546542	0.01728231907301804	0.04236868535244579	NA	NA	NA	tRNA
URS00002CA973_GR_chr6_26577104_26577193_90_+	0.7489012561176249	0.017329459377257692	0.04241797466913778	NA	NA	NA	tRNA
URS00005AFD62_GR_chr17_8125746_8125819_74_+	1.083563389148107	0.01752475900456864	0.04282920074481028	0.8827550182513466	0.028211922623038944	0.06640509814081862	tRNA
URS00006521EF_GR_chr12_6963694_6963771_78_+	1.1235107014276728	0.017960382051083197	0.04375657997293474	0.09885807396728552	0.8403117212456302	0.8846423513230667	precursor_RNA
URS0000171525_GR_chr12_6963699_6963766_68_+	1.1234866028722355	0.017962734280964343	0.04375657997293474	1.4643409704773775	0.003953225539851546	0.016359431035883353	precursor_RNA
URS0000EFE042_GR_chr12_6963702_6963764_63_+	1.1240810171423004	0.01798788660455252	0.04375657997293474	NA	NA	NA	precursor_RNA
URS0000EFCEDB_GR_chr1_1167123_1167182_60_+	0.7713314785581513	0.018051785601728425	0.043844042738563314	NA	NA	NA	precursor_RNA
URS000075C8DF_GR_chr1_1167104_1167198_95_+	0.7711544581967331	0.018101567630456384	0.04385436985357006	NA	NA	NA	precursor_RNA
URS0000650AFF_GR_chr1_1167115_1167188_74_+	0.7710375017030433	0.01811193860109203	0.04385436985357006	0.3831792094834343	0.27243055392335586	0.3824101116619605	precursor_RNA
URS0000EFDC65_GR_chr17_31560015_31560071_57_+	-0.760173310749412	0.018237944289291482	0.044091424637747824	-0.5713051037165533	0.06198489921479174	0.12508413369636626	precursor_RNA
URS00002D9E2D_GR_chr3_160404607_160404627_21_+	0.983488195586097	0.018494677820616364	0.04464330692391858	NA	NA	NA	miRNA
URS0000192F9C_GR_chr12_6963742_6963764_23_+	1.117724887482284	0.018542814339102567	0.04469074607995688	1.1704549746952075	0.02047946407542894	0.05180439081615546	miRNA
URS000075EC4B_GR_chr17_31559996_31560083_88_+	-0.7552447603200507	0.01883762329251684	0.04533164255515172	NA	NA	NA	precursor_RNA
URS00002B452B_GR_chr1_1167160_1167182_23_+	0.7616654663511548	0.0191033924323962	0.045900800499892244	0.7509622760650956	0.015229468469686406	0.04131740992682294	miRNA
URS00002D4542_GR_chr17_31550074_31550145_72_+	1.5379646384133503	0.019590427583033275	0.046999053329937625	0.8036415043755103	0.615694303957439	0.7079301984043279	tRNA
URS0000CBDC77_GR_chr1_151439069_151439089_21_+	0.7752661880872749	0.019834538521996636	0.04751204723818736	NA	NA	NA	miRNA
URS000024B38F_GR_chr6_27505828_27505909_82_-	0.7754317224173475	0.01993591445300447	0.04768208807433538	NA	NA	NA	tRNA
URS000033F45D_GR_chrX_74218587_74218608_22_-	-0.7452033307745292	0.02013024797775897	0.048073605901223476	NA	NA	NA	miRNA
hsa_piR_000765_DQ570956	1.1162196049805004	0.020322825851115972	0.04845974735623246	NA	NA	NA	piRNA
hsa_piR_020326_DQ597916	1.114602443900253	0.0204870536844209	0.04877721886321151	NA	NA	NA	piRNA
URS000067843B_GR_chr9_34194813_34194907_95_-	0.8676762698716574	0.020615146027058495	0.04900782441887088	NA	NA	NA	Y_RNA
URS0000701C43_GR_chr2_218402649_218402719_71_+	-0.6525224731984602	0.021314783721881184	0.05054596372531317	-1.0304688946643652	0.015455591438443748	0.041804581661814715	precursor_RNA
URS0000EFE9A1_GR_chr2_218402656_218402713_58_+	-0.6524068596289156	0.02132659527479753	0.05054596372531317	-1.0820855773534923	0.0011889749911203034	0.0068442278335002086	precursor_RNA
URS000074FAC4_GR_chr6_162788982_162789050_69_-	1.0368757623302187	0.021564563288371044	0.05103288054216315	0.6853849367425555	0.09422760718844268	0.16755721040637928	tRNA
URS0000EFC9F6_GR_chr9_136670616_136670638_23_+	-0.8990363576533609	0.021626712912275175	0.051102880360481544	-0.8942267884941817	0.019511858827522537	0.0496364000768137	miRNA
URS00000E73CB_GR_chr2_218402657_218402678_22_+	-0.6470607087893523	0.021681355928203406	0.05115495857346037	NA	NA	NA	miRNA
URS000061A08C_GR_chr15_24981994_24982068_75_+	-0.7500270094709882	0.021884239075043836	0.05155611277589156	-0.7660843545908449	0.02387580114715848	0.057947214676076525	snoRNA
URS00007E4A13_GR_chr9_136670616_136670637_22_+	-0.8965286299069373	0.021962520728148735	0.05166296105317146	NA	NA	NA	miRNA
URS00006A2BF7_GR_chr17_40243223_40243319_97_+	0.7974548269371371	0.022022175245481657	0.05172573796431245	NA	NA	NA	Y_RNA
URS000075C05A_GR_chr2_218402646_218402722_77_+	-0.646138891045994	0.022130897434544206	0.051903405194020716	NA	NA	NA	precursor_RNA
URS00001D69F6_GR_chr9_136670616_136670636_21_+	-0.8923428104838775	0.022308923335882507	0.05224283688656665	NA	NA	NA	miRNA
URS00007CCDF8_GR_chr17_7069385_7069401_17_+	0.9387799772353072	0.0227571945639375	0.05321317178959453	NA	NA	NA	tRNA
URS000083167E_GR_chr1_630916_630981_66_-	0.8944642777738867	0.02285614755863896	0.05336502309450078	1.1051872646937029	0.013463598321296592	0.03778222278913856	tRNA
URS00004A7BA1_GR_chr21_8212566_8212588_23_+	0.8745952933672019	0.023361725072057873	0.05446440808032512	0.925802875537932	0.021149527040781397	0.05275632022950471	misc_RNA
URS00004AD914_GR_chr3_160404607_160404628_22_+	0.9803782544877624	0.023682810489863138	0.055131052905927694	0.9871193366420687	0.030308937980874175	0.07032926694270028	miRNA
URS000031B2D8_GR_chr21_8209687_8209710_24_+	0.899443550209786	0.02378090002567718	0.05527738094857407	NA	NA	NA	misc_RNA
URS000035EE7E_GR_chr17_49192528_49192599_72_+	0.876650215433739	0.023836874582828623	0.0553255269533404	NA	NA	NA	tRNA
URS0000429B3F_GR_chr6_27547752_27547823_72_-	0.8899969857784749	0.02402546934883482	0.055680888343163704	NA	NA	NA	tRNA
URS000047CFA7_GR_chr21_8212572_8212592_21_+	0.809143851697903	0.024184492675171827	0.055911144559089146	0.917245284967589	0.16639932201496632	0.26215191433235047	misc_RNA
URS000072890F_GR_chr16_87384022_87384094_73_-	0.7848332490748786	0.024196091240039217	0.055911144559089146	NA	NA	NA	tRNA
hsa_piR_019825_DQ597218	0.9221039243719695	0.02440258072117037	0.05630536639928869	NA	NA	NA	piRNA
URS00005E1F00_GR_chr5_160485371_160485392_22_+	0.8989702297511335	0.024836444124057427	0.05722229196864332	NA	NA	NA	miRNA
URS0000197BB5_GR_chr11_62855292_62855366_75_-	0.7705052226390339	0.02495754609092847	0.05739739258803043	0.874966878316294	0.010314890257941555	0.03163222701677124	snoRNA
URS00002B54B1_GR_chr6_27280258_27280348_91_-	1.8519307928081774	0.025018883810708183	0.05739739258803043	NA	NA	NA	precursor_RNA
URS000009DDCA_GR_chr6_27280270_27280342_73_-	1.8516985589288328	0.025022190267822063	0.05739739258803043	1.867171961750572	0.03645507831520217	0.08063216829323042	tRNA
URS0000009A89_GR_chr1_16545983_16546010_28_-	0.8832174622639872	0.025418908145960668	0.058222287417536184	NA	NA	NA	piRNA
URS0000758952_GR_chr16_3152608_3152679_72_-	1.7222588177885456	0.025467854644585043	0.05824936434016608	NA	NA	NA	tRNA
URS00004C5774_GR_chr10_98395271_98395292_22_-	-0.8284702143420555	0.025596837479641244	0.058459152846516906	NA	NA	NA	miRNA
URS000014D7B3_GR_chr17_76561160_76561186_27_+	-1.0776346111646187	0.02581939267297883	0.05888172544172062	NA	NA	NA	piRNA
URS00000FB60D_GR_chr16_57299951_57300033_83_+	0.8328758736428572	0.025915322887710972	0.059014719319039934	0.21373169611812326	0.6829943390537285	0.7687297018050371	tRNA
URS0000137EDE_GR_chr6_71376960_71377031_72_-	-0.7139476262612954	0.02629854996298111	0.05974229153957769	-1.3319752424635407	0.011019541049021522	0.032486815470018776	precursor_RNA
URS0000007D24_GR_chr7_148963315_148963410_96_+	0.7057565697730199	0.02631097734470885	0.05974229153957769	0.5960697237777284	0.03402684662394861	0.07639027067076462	Y_RNA
URS0000EFDE05_GR_chr6_71376963_71377025_63_-	-0.7127444287468476	0.02641123510397291	0.05983555109195943	-0.8647133377875331	0.026857306986495355	0.06380386686209744	precursor_RNA
URS000011554A_GR_chr6_71403546_71403625_80_-	-1.3084654038336918	0.02648989380847223	0.05983555109195943	-1.9113843090007796	0.01569627554957623	0.042328094424983344	misc_RNA
URS000043D261_GR_chr6_71403551_71403621_71_-	-1.3083708989342888	0.02650160933335594	0.05983555109195943	-1.6211040472772602	0.014076092755495788	0.03925568724979881	precursor_RNA
URS0000EFE1FD_GR_chr6_71403553_71403616_64_-	-1.3084332664522051	0.026504594014602808	0.05983555109195943	-1.0456493376263367	0.08650951030401764	0.15919168084632754	precursor_RNA
URS0000315338_GR_chr11_57641252_57641273_22_+	-0.9378187907285485	0.026612030730433004	0.059991776172484745	-0.9466082772256446	0.0329479851000142	0.07490453321471582	miRNA
URS000019D79B_GR_chr11_79402077_79402099_23_-	0.9481866364668079	0.027308642612994684	0.06147383107573695	NA	NA	NA	miRNA
URS0000A90C8C_GR_chr16_2155025_2155104_80_-	1.2093695557999196	0.027355954773218463	0.06149211037131772	NA	NA	NA	snoRNA
hsa_piR_016658_DQ592931	0.8196271356527958	0.0275292529659209	0.061624256872262945	0.4745416887463696	0.1466356931984441	0.23985219033188124	piRNA
URS00000692DE_GR_chr1_173864144_173864224_81_-	0.87742248057328	0.027544404977834395	0.061624256872262945	NA	NA	NA	snoRNA
URS000069573D_GR_chr1_173864146_173864222_77_-	0.87742248057328	0.027544404977834395	0.061624256872262945	1.3066165184615057	0.012764041895391764	0.03650353382822231	snoRNA
URS000075C4DE_GR_chr1_40754355_40754446_92_+	-0.6890955400404426	0.02758029880022827	0.061624256872262945	-1.1377034935092478	0.0025702768946255505	0.01195911218328365	precursor_RNA
URS0000EFBB0B_GR_chr1_40754370_40754434_65_+	-0.6889000546128035	0.027611123378713097	0.061624256872262945	NA	NA	NA	precursor_RNA
URS00006100A0_GR_chr9_114209434_114209519_86_+	1.3954794857324009	0.027705564691120194	0.06165961844023771	NA	NA	NA	precursor_RNA
URS000075AC6B_GR_chr9_114209434_114209529_96_+	1.3954794857324009	0.027705564691120194	0.06165961844023771	1.2271359235173653	0.04586345081468373	0.09713532743298582	precursor_RNA
URS0000EFE91C_GR_chr11_111513450_111513505_56_+	-0.8533275845361352	0.02798456007729797	0.062192315525893084	-0.97302487671365	0.03991578213999152	0.08763905222912564	precursor_RNA
URS000066697F_GR_chrX_70396279_70396375_97_+	0.764823628227675	0.028479498667307663	0.06320273466620328	NA	NA	NA	Y_RNA
URS0000188F7D_GR_chr7_148963315_148963407_93_+	0.7152951845016409	0.02868261200781214	0.0635635850851091	NA	NA	NA	scRNA
URS000031EDF0_GR_chr17_76561108_76561193_86_+	-1.0399471760774812	0.02899572340036455	0.06407646481010137	NA	NA	NA	snoRNA
URS0000634240_GR_chr17_76561109_76561192_84_+	-1.0399471760774812	0.02899572340036455	0.06407646481010137	-0.23868550853897164	0.5631509695019592	0.6645329443006037	snoRNA
hsa_piR_018780_DQ595807	-1.0812019684676102	0.029324629687314398	0.06471215749563472	-0.9219669256107883	0.05423408785039594	0.11273659928161009	piRNA
URS000012A1DD_GR_chr1_1167124_1167145_22_+	0.940475096154872	0.029415450767459484	0.06482140766031451	0.8813264851114369	0.07200315915797094	0.13995419247588292	miRNA
URS00006744D5_GR_chr6_27091742_27091813_72_+	1.135471324834941	0.029470109592688268	0.06485077412472355	NA	NA	NA	tRNA
URS0000669010_GR_chr8_11035206_11035302_97_-	-0.7054555682059316	0.029582351981844657	0.06491567868463534	NA	NA	NA	precursor_RNA
URS0000EFF26D_GR_chr8_11035220_11035279_60_-	-0.7054555682059316	0.029582351981844657	0.06491567868463534	NA	NA	NA	precursor_RNA
